Price Hub,Trade Date,Delivery Start Date,Delivery End Date,High Price $/MWh, Low Price $/MWh , Wtd Avg Price $/MWh ,Change, Daily Volume MWh ,Number of Trades,Number of Counterparties
SP15 EZ Gen DA LMP Peak,9/25/2015,9/28/2015,9/28/2015,38,37,37.5,-0.54,13 600,18,16
SP15 EZ Gen DA LMP Peak,9/28/2015,9/29/2015,9/29/2015,37.5,37.25,37.36,-0.14,5 600,12,9
SP15 EZ Gen DA LMP Peak,9/29/2015,9/30/2015,9/30/2015,36.75,36,36.15,-1.21,27 600,26,13
SP15 EZ Gen DA LMP Peak,9/30/2015,10/1/2015,10/1/2015,34.25,34,34.05,-2.1,17 200,20,13
SP15 EZ Gen DA LMP Peak,10/1/2015,10/2/2015,10/3/2015,32,31.75,31.92,-2.13,2 400,3,4
SP15 EZ Gen DA LMP Peak,10/2/2015,10/5/2015,10/5/2015,33,32.5,32.78,0.86,26 000,32,15
SP15 EZ Gen DA LMP Peak,10/5/2015,10/6/2015,10/6/2015,35.25,34.75,34.98,2.2,12 400,26,13
SP15 EZ Gen DA LMP Peak,10/6/2015,10/7/2015,10/7/2015,35.5,35.25,35.32,0.34,21 600,42,18
SP15 EZ Gen DA LMP Peak,10/7/2015,10/8/2015,10/8/2015,37.5,37,37.38,2.06,4 800,9,10
SP15 EZ Gen DA LMP Peak,10/8/2015,10/9/2015,10/10/2015,41,40.5,40.85,3.47,68 800,62,19
SP15 EZ Gen DA LMP Peak,10/9/2015,10/12/2015,10/12/2015,43,42.25,42.38,1.53,13 600,20,18
SP15 EZ Gen DA LMP Peak,10/12/2015,10/13/2015,10/13/2015,45.25,44,44.82,2.44,37 200,39,20
SP15 EZ Gen DA LMP Peak,10/13/2015,10/14/2015,10/14/2015,44,42,43.48,-1.34,20 400,29,15
SP15 EZ Gen DA LMP Peak,10/14/2015,10/15/2015,10/15/2015,39,38.75,38.82,-4.66,9 600,10,12
SP15 EZ Gen DA LMP Peak,10/15/2015,10/16/2015,10/17/2015,36.75,36.25,36.42,-2.4,2 400,3,5
SP15 EZ Gen DA LMP Peak,10/16/2015,10/19/2015,10/19/2015,36.5,36,36.19,-0.23,24 400,35,10
SP15 EZ Gen DA LMP Peak,10/19/2015,10/20/2015,10/20/2015,34.25,33.5,33.96,-2.23,15 200,28,14
SP15 EZ Gen DA LMP Peak,10/20/2015,10/21/2015,10/21/2015,34.55,34.25,34.45,0.49,12 800,27,14
SP15 EZ Gen DA LMP Peak,10/21/2015,10/22/2015,10/22/2015,33.25,32.55,32.79,-1.66,12 000,17,11
SP15 EZ Gen DA LMP Peak,10/22/2015,10/23/2015,10/24/2015,30.75,30,30.44,-2.35,32 000,16,12
SP15 EZ Gen DA LMP Peak,10/23/2015,10/26/2015,10/26/2015,33.75,33.4,33.54,3.1,7 600,13,11
SP15 EZ Gen DA LMP Peak,10/26/2015,10/27/2015,10/27/2015,32.75,32.75,32.75,-0.79,9 200,17,7
SP15 EZ Gen DA LMP Peak,10/27/2015,10/28/2015,10/28/2015,31,30.75,30.89,-1.86,8 000,10,9
SP15 EZ Gen DA LMP Peak,10/28/2015,10/29/2015,10/29/2015,31,31,31,0.11,3 200,4,6
SP15 EZ Gen DA LMP Peak,10/29/2015,10/30/2015,10/31/2015,29.75,29,29.23,-1.77,32 800,29,12
SP15 EZ Gen DA LMP Peak,10/30/2015,11/2/2015,11/2/2015,30.5,30,30.45,1.22,4 400,9,8
SP15 EZ Gen DA LMP Peak,11/2/2015,11/3/2015,11/3/2015,30.25,29.75,30,-0.45,14 800,29,15
SP15 EZ Gen DA LMP Peak,11/3/2015,11/4/2015,11/4/2015,31.25,30.5,30.8,0.8,29 600,56,21
SP15 EZ Gen DA LMP Peak,11/4/2015,11/5/2015,11/5/2015,31,30.4,30.84,0.04,18 800,37,18
SP15 EZ Gen DA LMP Peak,11/5/2015,11/6/2015,11/7/2015,30.75,30.25,30.69,-0.15,12 800,13,13
SP15 EZ Gen DA LMP Peak,11/6/2015,11/9/2015,11/9/2015,32,31.5,31.62,0.93,18 400,38,13
SP15 EZ Gen DA LMP Peak,11/9/2015,11/10/2015,11/10/2015,31.5,31,31.28,-0.34,33 600,56,20
SP15 EZ Gen DA LMP Peak,11/10/2015,11/11/2015,11/12/2015,32,31.5,31.8,0.52,55 200,40,21
SP15 EZ Gen DA LMP Peak,11/12/2015,11/13/2015,11/14/2015,30.75,30.5,30.75,-1.05,63 200,41,16
SP15 EZ Gen DA LMP Peak,11/13/2015,11/16/2015,11/16/2015,31,30.75,30.78,0.03,10 400,13,11
SP15 EZ Gen DA LMP Peak,11/16/2015,11/17/2015,11/17/2015,31.75,31,31.3,0.52,24 400,46,21
SP15 EZ Gen DA LMP Peak,11/17/2015,11/18/2015,11/18/2015,31,30.5,30.72,-0.58,7 200,14,14
SP15 EZ Gen DA LMP Peak,11/18/2015,11/19/2015,11/19/2015,30.75,30.25,30.6,-0.12,18 800,28,14
SP15 EZ Gen DA LMP Peak,11/19/2015,11/20/2015,11/21/2015,30.75,30.5,30.7,0.1,8 000,6,7
SP15 EZ Gen DA LMP Peak,11/20/2015,11/23/2015,11/23/2015,31,30.5,30.97,0.27,6 800,9,8
SP15 EZ Gen DA LMP Peak,11/23/2015,11/24/2015,11/25/2015,28.25,28.25,28.25,-2.72,2 400,3,5
SP15 EZ Gen DA LMP Peak,11/24/2015,11/27/2015,11/27/2015,26.75,26.5,26.63,-1.62,800,2,4
SP15 EZ Gen DA LMP Peak,11/25/2015,11/28/2015,11/30/2015,28.25,28,28.03,1.4,8 000,9,8
SP15 EZ Gen DA LMP Peak,11/30/2015,12/1/2015,12/1/2015,34,33,33.21,5.18,24 800,42,19
SP15 EZ Gen DA LMP Peak,12/1/2015,12/2/2015,12/2/2015,32,31.25,31.75,-1.46,5 600,14,10
SP15 EZ Gen DA LMP Peak,12/2/2015,12/3/2015,12/3/2015,29.75,29.5,29.59,-2.16,18 400,28,15
SP15 EZ Gen DA LMP Peak,12/3/2015,12/4/2015,12/5/2015,27.75,27.75,27.75,-1.84,12 000,10,9
SP15 EZ Gen DA LMP Peak,12/4/2015,12/7/2015,12/7/2015,29,28.5,28.7,0.95,4 400,11,9
SP15 EZ Gen DA LMP Peak,12/7/2015,12/8/2015,12/8/2015,29.15,28.5,28.92,0.22,29 600,57,23
SP15 EZ Gen DA LMP Peak,12/8/2015,12/9/2015,12/9/2015,28.5,27,27.74,-1.18,18 400,41,16
SP15 EZ Gen DA LMP Peak,12/9/2015,12/10/2015,12/10/2015,27.6,27.1,27.37,-0.37,8 400,7,11
SP15 EZ Gen DA LMP Peak,12/10/2015,12/11/2015,12/12/2015,26,26,26,-1.37,19 200,13,9
SP15 EZ Gen DA LMP Peak,12/11/2015,12/14/2015,12/14/2015,28,27.5,27.7,1.7,14 000,27,11
SP15 EZ Gen DA LMP Peak,12/14/2015,12/15/2015,12/15/2015,28.75,28.25,28.56,0.86,10 800,27,15
SP15 EZ Gen DA LMP Peak,12/15/2015,12/16/2015,12/16/2015,29.75,28.25,29.1,0.54,15 600,32,20
SP15 EZ Gen DA LMP Peak,12/16/2015,12/17/2015,12/17/2015,32,31.25,31.6,2.5,13 200,23,12
SP15 EZ Gen DA LMP Peak,12/17/2015,12/18/2015,12/19/2015,28.5,28.25,28.28,-3.32,8 000,10,6
SP15 EZ Gen DA LMP Peak,12/18/2015,12/21/2015,12/21/2015,28.5,28.25,28.38,0.1,4 000,10,8
SP15 EZ Gen DA LMP Peak,12/21/2015,12/22/2015,12/23/2015,28.25,28.25,28.25,-0.13,9 600,5,6
SP15 EZ Gen DA LMP Peak,12/22/2015,12/24/2015,12/24/2015,27,26.75,26.88,-1.37,800,2,4
SP15 EZ Gen DA LMP Peak,12/28/2015,12/29/2015,12/29/2015,35,32.5,33.78,6.9,26 400,52,17
SP15 EZ Gen DA LMP Peak,12/29/2015,12/30/2015,12/31/2015,40,37,38.3,4.52,57 600,66,20
SP15 EZ Gen DA LMP Peak,12/30/2015,1/2/2016,1/2/2016,31.75,31.75,31.75,-6.55,3 200,5,5
SP15 EZ Gen DA LMP Peak,12/31/2015,1/4/2016,1/4/2016,33.5,33.5,33.5,1.75,13 200,21,10
SP15 EZ Gen DA LMP Peak,1/4/2016,1/5/2016,1/5/2016,33.5,33,33.21,-0.29,2 400,6,6
SP15 EZ Gen DA LMP Peak,1/5/2016,1/6/2016,1/6/2016,31,30.5,30.97,-2.24,12 400,22,12
